transaction_id,customer_id,date,product_name,category,price_chf
T01407,C1829,2024-05-08,Câble Audio optique,Audio,629.18
T01407,C1829,2024-05-08,Lecteur carte SD,Accessoires,1265.87
T01408,C6909,2024-09-13,Support laptop,Bureau,515.88
T01408,C6909,2024-09-13,Sac à dos PC,Accessoires,1162.72
T01409,C6774,2024-07-20,Papier A4 500f,Bureau,1022.62
T01410,C8347,2024-10-11,"Laptop Pro 15""",Informatique,291.63
T01410,C8347,2024-10-11,Hub USB-C,Informatique,816.23
T01410,C8347,2024-10-11,Sac à dos PC,Accessoires,515.4
T01410,C8347,2024-10-11,Support laptop,Bureau,1285.53
T01410,C8347,2024-10-11,Souris sans fil,Informatique,627.16
T01411,C7952,2024-08-04,Câble HDMI 2.1,Accessoires,502.15
T01411,C7952,2024-08-04,"Écran 27"" 4K",Informatique,852.76
T01411,C7952,2024-08-04,Support laptop,Bureau,107.99
T01411,C7952,2024-08-04,Clavier sans fil,Informatique,788.0
T01411,C7952,2024-08-04,Souris sans fil,Informatique,1210.34
T01412,C5049,2024-02-17,Coque protection,Téléphonie,97.14
T01412,C5049,2024-02-17,Casque HiFi,Audio,1290.48
T01413,C4490,2024-05-23,Lecteur carte SD,Accessoires,219.1
T01413,C4490,2024-05-23,Tapis de souris XL,Bureau,25.91
T01414,C6955,2024-05-11,Sac à dos PC,Accessoires,37.8
T01415,C2943,2024-06-09,Imprimante laser,Bureau,535.25
T01415,C2943,2024-06-09,Chargeur rapide,Téléphonie,635.26
T01415,C2943,2024-06-09,Papier A4 500f,Bureau,872.32
T01416,C9414,2024-09-22,Webcam HD,Informatique,1150.59
T01417,C9325,2024-08-28,Câble Audio optique,Audio,35.7
T01418,C4723,2024-04-11,Souris sans fil,Informatique,1268.36
T01419,C1948,2024-07-09,Tapis de souris XL,Bureau,765.66
T01420,C3053,2024-11-24,Souris sans fil,Informatique,686.9
T01421,C8304,2024-08-17,"Housse laptop 15""",Accessoires,52.61
T01422,C9174,2024-08-03,"Housse laptop 15""",Accessoires,467.92
T01423,C4239,2024-07-01,Casque Bluetooth,Informatique,444.42
T01423,C4239,2024-07-01,Écouteurs True Wireless,Audio,50.21
T01424,C6108,2024-05-21,Écouteurs True Wireless,Audio,1084.76
T01425,C6830,2024-04-12,Hub USB-C,Informatique,737.23
T01425,C6830,2024-04-12,Tapis de souris XL,Bureau,303.41
T01425,C6830,2024-04-12,Câble USB-C,Téléphonie,811.97
T01426,C2061,2024-07-11,Chargeur rapide,Téléphonie,873.16
T01426,C2061,2024-07-11,"Housse laptop 15""",Accessoires,187.54
T01427,C4997,2024-05-31,Protection écran,Téléphonie,996.31
T01428,C1107,2024-04-06,Cartouche toner,Bureau,1204.91
T01429,C8224,2024-03-14,Protection écran,Téléphonie,421.25
T01429,C8224,2024-03-14,Câble Audio optique,Audio,1153.51
T01430,C1766,2024-10-18,Webcam HD,Informatique,116.13
T01430,C1766,2024-10-18,Lampe de bureau LED,Bureau,1096.75
T01431,C2488,2024-09-26,Support laptop,Bureau,1120.66
T01432,C4309,2024-11-21,Coque protection,Téléphonie,1018.42
T01432,C4309,2024-11-21,Hub USB-C,Informatique,200.12
T01433,C7990,2024-08-14,"Écran 27"" 4K",Informatique,1089.03
T01434,C2504,2024-07-03,Papier A4 500f,Bureau,1095.37
T01435,C7019,2024-11-18,Sac à dos PC,Accessoires,903.71
T01436,C1975,2024-10-10,Câble Audio optique,Audio,763.34
T01437,C5939,2024-10-31,Sac à dos PC,Accessoires,51.9
T01437,C5939,2024-10-31,Batterie externe,Téléphonie,491.41
T01437,C5939,2024-10-31,Câble USB-C,Téléphonie,824.47
T01438,C7300,2024-07-02,Clavier sans fil,Informatique,385.42
T01438,C7300,2024-07-02,Nettoyant écran,Accessoires,1052.25
T01438,C7300,2024-07-02,Souris sans fil,Informatique,1196.22
T01439,C9265,2024-09-25,Cartouche toner,Bureau,1044.04
T01439,C9265,2024-09-25,Chargeur rapide,Téléphonie,692.46
T01439,C9265,2024-09-25,"Laptop Pro 15""",Informatique,892.22
T01440,C8490,2024-07-01,Imprimante laser,Bureau,206.99
T01440,C8490,2024-07-01,Adaptateur Jack,Audio,1098.92
T01440,C8490,2024-07-01,Papier A4 500f,Bureau,262.27
T01441,C8163,2024-09-03,Coque protection,Téléphonie,332.91
T01442,C8050,2024-05-22,Hub USB-C,Informatique,419.56
T01443,C8654,2024-01-27,Coque protection,Téléphonie,169.98
T01443,C8654,2024-01-27,Smartphone Android,Téléphonie,74.23
T01443,C8654,2024-01-27,Protection écran,Téléphonie,726.47
T01444,C3102,2024-04-03,Sac à dos PC,Accessoires,66.0
T01445,C7697,2024-01-06,Protection écran,Téléphonie,468.42
T01445,C7697,2024-01-06,Laptop Ultrabook,Informatique,425.14
T01446,C2329,2024-07-29,Coque protection,Téléphonie,584.07
T01447,C4699,2024-10-21,Câble USB-C,Téléphonie,808.05
T01448,C5823,2024-02-28,Câble USB-C,Téléphonie,865.86
T01449,C7210,2024-10-30,Casque HiFi,Audio,1144.69
T01449,C7210,2024-10-30,Papier A4 500f,Bureau,96.24
T01450,C2607,2024-10-03,Adaptateur Jack,Audio,87.72
T01451,C2274,2024-05-23,Chargeur rapide,Téléphonie,55.02
T01451,C2274,2024-05-23,Câble USB-C,Téléphonie,913.12
T01452,C4437,2024-02-26,Coque protection,Téléphonie,1121.5
T01452,C4437,2024-02-26,Smartphone Android,Téléphonie,213.11
T01452,C4437,2024-02-26,Chargeur rapide,Téléphonie,672.85
T01452,C4437,2024-02-26,Câble USB-C,Téléphonie,779.69
T01453,C6758,2024-02-17,Smartphone Android,Téléphonie,449.18
T01453,C6758,2024-02-17,Protection écran,Téléphonie,612.96
T01454,C3377,2024-12-14,Lampe de bureau LED,Bureau,24.36
T01455,C4231,2024-06-03,Multiprise USB,Accessoires,1290.97
T01456,C7288,2024-06-16,Câble Audio optique,Audio,748.38
T01456,C7288,2024-06-16,Enceinte Bluetooth,Audio,224.43
T01457,C9648,2024-09-30,Nettoyant écran,Accessoires,254.37
T01458,C1553,2024-08-10,Coque protection,Téléphonie,1195.38
T01458,C1553,2024-08-10,Multiprise USB,Accessoires,915.94
T01459,C5907,2024-07-11,"Laptop Pro 15""",Informatique,388.64
T01459,C5907,2024-07-11,Hub USB-C,Informatique,1077.44
T01459,C5907,2024-07-11,Tapis de souris XL,Bureau,833.02
T01459,C5907,2024-07-11,Sac à dos PC,Accessoires,1167.85
T01459,C5907,2024-07-11,Support laptop,Bureau,821.88
T01459,C5907,2024-07-11,Souris sans fil,Informatique,964.89
T01460,C7772,2024-06-13,"Housse laptop 15""",Accessoires,1010.3
T01461,C9747,2024-02-07,Batterie externe,Téléphonie,99.5
T01461,C9747,2024-02-07,Câble USB-C,Téléphonie,665.51
T01462,C6938,2024-08-13,Câble Audio optique,Audio,958.61
T01462,C6938,2024-08-13,Souris sans fil,Informatique,714.4
T01463,C1524,2024-11-10,Protection écran,Téléphonie,245.98
T01463,C1524,2024-11-10,Smartphone iPhone,Téléphonie,791.14
T01463,C1524,2024-11-10,Souris sans fil,Informatique,282.65
T01464,C5664,2024-09-05,Disque SSD externe,Informatique,255.8
T01464,C5664,2024-09-05,Câble USB-C,Téléphonie,19.15
T01465,C2160,2024-07-09,Support laptop,Bureau,435.88
T01465,C2160,2024-07-09,Hub USB-C,Informatique,703.72
T01465,C2160,2024-07-09,Protection écran,Téléphonie,1194.94
T01466,C7600,2024-05-10,Hub USB-C,Informatique,919.49
T01466,C7600,2024-05-10,Tapis de souris XL,Bureau,470.98
T01466,C7600,2024-05-10,Laptop Ultrabook,Informatique,978.83
T01466,C7600,2024-05-10,Souris sans fil,Informatique,809.75
T01467,C2287,2024-12-30,Casque HiFi,Audio,259.69
T01468,C5780,2024-09-11,Câble Audio optique,Audio,84.75
T01469,C6726,2024-11-14,Imprimante laser,Bureau,1248.21
T01469,C6726,2024-11-14,Cartouche toner,Bureau,897.33
T01469,C6726,2024-11-14,Papier A4 500f,Bureau,479.61
T01470,C3416,2024-02-15,Hub USB-C,Informatique,1098.33
T01470,C3416,2024-02-15,"Laptop Pro 15""",Informatique,997.16
T01470,C3416,2024-02-15,Sac à dos PC,Accessoires,498.65
T01470,C3416,2024-02-15,Souris sans fil,Informatique,627.0
T01471,C3165,2024-11-24,Câble HDMI 2.1,Accessoires,386.34
T01472,C8222,2024-03-29,Câble Audio optique,Audio,1162.33
T01472,C8222,2024-03-29,Lampe de bureau LED,Bureau,943.8
T01473,C4288,2024-04-22,Écouteurs True Wireless,Audio,1060.07
T01474,C9298,2024-02-19,"Housse laptop 15""",Accessoires,18.27
T01474,C9298,2024-02-19,Hub USB-C,Informatique,1285.75
T01474,C9298,2024-02-19,Tapis de souris XL,Bureau,479.05
T01474,C9298,2024-02-19,Laptop Ultrabook,Informatique,1103.18
T01474,C9298,2024-02-19,Souris sans fil,Informatique,699.53
T01475,C1411,2024-08-15,Lampe de bureau LED,Bureau,515.55
T01475,C1411,2024-08-15,Souris sans fil,Informatique,356.19
T01476,C1085,2024-05-03,Chargeur rapide,Téléphonie,1111.04
T01476,C1085,2024-05-03,Batterie externe,Téléphonie,1209.05
T01476,C1085,2024-05-03,Câble USB-C,Téléphonie,1026.71
T01477,C6834,2024-10-02,Casque HiFi,Audio,349.59
T01478,C7719,2024-10-18,Imprimante laser,Bureau,1195.83
T01478,C7719,2024-10-18,Cartouche toner,Bureau,1288.43
T01478,C7719,2024-10-18,Papier A4 500f,Bureau,380.26
T01478,C7719,2024-10-18,Câble USB-C,Téléphonie,908.81
T01479,C5182,2024-04-19,Tapis de souris XL,Bureau,971.69
T01480,C1264,2024-06-05,Webcam HD,Informatique,839.61
T01480,C1264,2024-06-05,Chargeur rapide,Téléphonie,324.08
T01480,C1264,2024-06-05,Câble USB-C,Téléphonie,38.7
T01481,C1325,2024-08-19,Disque SSD externe,Informatique,518.24
T01482,C6184,2024-07-20,Coque protection,Téléphonie,1007.87
T01482,C6184,2024-07-20,Câble USB-C,Téléphonie,616.3
T01483,C9140,2024-01-17,Câble USB-C,Téléphonie,689.55
T01484,C6560,2024-09-19,Papier A4 500f,Bureau,354.36
T01485,C9963,2024-02-15,Câble Audio optique,Audio,247.13
T01486,C8629,2024-12-12,Disque SSD externe,Informatique,594.09
T01486,C8629,2024-12-12,Câble USB-C,Téléphonie,1136.45
T01487,C4559,2024-04-20,Casque HiFi,Audio,1142.16
T01487,C4559,2024-04-20,Cartouche toner,Bureau,262.4
T01488,C2472,2024-06-10,Lampe de bureau LED,Bureau,138.83
T01489,C5872,2024-03-23,Casque Bluetooth,Informatique,73.86
T01490,C5753,2024-08-06,Clavier mécanique,Informatique,1224.57
T01491,C1740,2024-06-09,Tapis de souris XL,Bureau,827.02
T01492,C4680,2024-11-28,Support laptop,Bureau,277.89
T01492,C4680,2024-11-28,"Laptop Pro 15""",Informatique,521.11
T01493,C8177,2024-05-24,Casque HiFi,Audio,50.95
T01493,C8177,2024-05-24,Coque protection,Téléphonie,856.57
T01494,C1909,2024-08-14,Clavier mécanique,Informatique,923.05
T01494,C1909,2024-08-14,Papier A4 500f,Bureau,861.2
T01495,C1530,2024-05-09,Casque HiFi,Audio,385.13
T01496,C3560,2024-12-10,Clavier sans fil,Informatique,744.25
T01497,C2537,2024-01-27,Coque protection,Téléphonie,605.9
T01497,C2537,2024-01-27,Protection écran,Téléphonie,1046.28
T01497,C2537,2024-01-27,Smartphone iPhone,Téléphonie,154.85
T01497,C2537,2024-01-27,Câble USB-C,Téléphonie,118.89
T01498,C1881,2024-09-12,Adaptateur Jack,Audio,280.68
T01498,C1881,2024-09-12,Casque Bluetooth,Informatique,1020.45
T01499,C5568,2024-04-04,Tapis de souris XL,Bureau,624.73
T01500,C9689,2024-02-26,Adaptateur Jack,Audio,745.27
T01500,C9689,2024-02-26,Tapis de souris XL,Bureau,1295.6
T01500,C9689,2024-02-26,Souris sans fil,Informatique,1273.81
T01501,C5809,2024-12-12,Tapis de souris XL,Bureau,562.08
T01502,C8771,2024-02-26,Souris sans fil,Informatique,1096.08
T01503,C1111,2024-08-14,Câble Audio optique,Audio,427.49
T01503,C1111,2024-08-14,Casque Bluetooth,Informatique,794.61
T01504,C7034,2024-12-30,Cartouche toner,Bureau,1149.18
T01504,C7034,2024-12-30,Protection écran,Téléphonie,149.77
T01504,C7034,2024-12-30,Smartphone iPhone,Téléphonie,562.09
T01504,C7034,2024-12-30,Câble USB-C,Téléphonie,608.97
T01505,C2828,2024-02-06,Coque protection,Téléphonie,260.46
T01505,C2828,2024-02-06,Protection écran,Téléphonie,1119.89
T01505,C2828,2024-02-06,Smartphone iPhone,Téléphonie,336.65
T01505,C2828,2024-02-06,Câble USB-C,Téléphonie,826.46
T01506,C1809,2024-07-29,Protection écran,Téléphonie,531.87
T01507,C1495,2024-10-10,Support laptop,Bureau,864.83
T01507,C1495,2024-10-10,Nettoyant écran,Accessoires,273.53
T01508,C7770,2024-02-18,Sac à dos PC,Accessoires,1053.1
T01509,C9756,2024-07-28,Clavier sans fil,Informatique,194.62
T01509,C9756,2024-07-28,Câble HDMI 2.1,Accessoires,43.45
T01509,C9756,2024-07-28,Tapis de souris XL,Bureau,315.47
T01509,C9756,2024-07-28,"Écran 27"" 4K",Informatique,1007.91
T01510,C1849,2024-04-20,Câble USB-C,Téléphonie,269.58
T01511,C2539,2024-09-03,Papier A4 500f,Bureau,1050.44
T01512,C6943,2024-12-15,Câble HDMI 2.1,Accessoires,398.03
T01513,C2591,2024-01-03,Clavier mécanique,Informatique,498.07
T01514,C8795,2024-06-24,Adaptateur Jack,Audio,1063.86
T01514,C8795,2024-06-24,Écouteurs True Wireless,Audio,711.49
T01515,C2222,2024-03-06,Coque protection,Téléphonie,81.3
T01515,C2222,2024-03-06,Protection écran,Téléphonie,804.44
T01515,C2222,2024-03-06,Smartphone iPhone,Téléphonie,892.97
T01515,C2222,2024-03-06,Câble USB-C,Téléphonie,264.84
T01516,C5488,2024-12-02,Support laptop,Bureau,1184.38
T01516,C5488,2024-12-02,Lampe de bureau LED,Bureau,1058.05
T01516,C5488,2024-12-02,Câble HDMI 2.1,Accessoires,403.22
T01517,C9301,2024-06-01,Adaptateur Jack,Audio,1189.19
T01517,C9301,2024-06-01,Clavier mécanique,Informatique,423.27
T01518,C1954,2024-03-23,"Housse laptop 15""",Accessoires,14.6
T01518,C1954,2024-03-23,Sac à dos PC,Accessoires,989.24
T01519,C2574,2024-06-08,Batterie externe,Téléphonie,1026.97
T01519,C2574,2024-06-08,Câble USB-C,Téléphonie,1208.8
T01520,C8720,2024-09-04,Smartphone Android,Téléphonie,802.21
T01520,C8720,2024-09-04,"Housse laptop 15""",Accessoires,718.33
T01520,C8720,2024-09-04,Protection écran,Téléphonie,1021.02
T01520,C8720,2024-09-04,Chargeur rapide,Téléphonie,356.97
T01521,C8913,2024-03-10,Tapis de souris XL,Bureau,377.63
T01521,C8913,2024-03-10,Souris sans fil,Informatique,680.71
T01522,C7417,2024-01-24,Écouteurs True Wireless,Audio,921.99
T01523,C1744,2024-02-24,Lampe de bureau LED,Bureau,656.01
T01523,C1744,2024-02-24,Tapis de souris XL,Bureau,909.08
T01523,C1744,2024-02-24,Écouteurs True Wireless,Audio,103.79
T01524,C1175,2024-02-27,Coque protection,Téléphonie,281.97
T01524,C1175,2024-02-27,Laptop Ultrabook,Informatique,567.41
T01525,C6973,2024-09-18,Sac à dos PC,Accessoires,769.26
T01525,C6973,2024-09-18,Clavier mécanique,Informatique,718.5
T01525,C6973,2024-09-18,"Laptop Pro 15""",Informatique,110.58
T01525,C6973,2024-09-18,Souris sans fil,Informatique,1225.73
T01526,C4355,2024-03-25,Câble Audio optique,Audio,1111.87
T01526,C4355,2024-03-25,Enceinte Bluetooth,Audio,10.3
T01526,C4355,2024-03-25,Câble USB-C,Téléphonie,1147.25
T01527,C1531,2024-03-01,Hub USB-C,Informatique,476.16
T01527,C1531,2024-03-01,Tapis de souris XL,Bureau,961.54
T01527,C1531,2024-03-01,Nettoyant écran,Accessoires,527.79
T01528,C9808,2024-04-16,Imprimante laser,Bureau,359.18
T01528,C9808,2024-04-16,Protection écran,Téléphonie,983.77
T01528,C9808,2024-04-16,Chargeur rapide,Téléphonie,750.57
T01528,C9808,2024-04-16,Coque protection,Téléphonie,72.32
T01528,C9808,2024-04-16,Smartphone Android,Téléphonie,532.43
T01528,C9808,2024-04-16,Câble USB-C,Téléphonie,246.98
T01529,C6430,2024-07-24,Coque protection,Téléphonie,494.81
T01529,C6430,2024-07-24,Protection écran,Téléphonie,662.51
T01529,C6430,2024-07-24,Smartphone iPhone,Téléphonie,478.01
T01530,C6932,2024-12-07,Clavier sans fil,Informatique,978.06
T01530,C6932,2024-12-07,Clavier mécanique,Informatique,447.75
T01530,C6932,2024-12-07,Tapis de souris XL,Bureau,561.83
T01531,C3781,2024-03-02,Papier A4 500f,Bureau,1193.03
T01531,C3781,2024-03-02,Sac à dos PC,Accessoires,869.42
T01532,C3274,2024-09-26,"Laptop Pro 15""",Informatique,133.22
T01532,C3274,2024-09-26,Hub USB-C,Informatique,58.78
T01532,C3274,2024-09-26,Clavier mécanique,Informatique,598.78
T01532,C3274,2024-09-26,Tapis de souris XL,Bureau,1074.51
T01532,C3274,2024-09-26,Sac à dos PC,Accessoires,413.5
T01532,C3274,2024-09-26,Clavier sans fil,Informatique,505.12
T01532,C3274,2024-09-26,Souris sans fil,Informatique,1182.31
T01533,C1163,2024-07-06,Lecteur carte SD,Accessoires,595.45
T01534,C4381,2024-05-05,Protection écran,Téléphonie,459.43
T01535,C8447,2024-06-18,Tapis de souris XL,Bureau,869.23
T01536,C5821,2024-12-05,Hub USB-C,Informatique,1165.44
T01536,C5821,2024-12-05,Câble USB-C,Téléphonie,587.95
T01537,C8315,2024-01-12,Cartouche toner,Bureau,117.48
T01537,C8315,2024-01-12,Casque Bluetooth,Informatique,1004.36
T01538,C5704,2024-12-11,"Housse laptop 15""",Accessoires,935.36
T01538,C5704,2024-12-11,Hub USB-C,Informatique,1184.11
T01538,C5704,2024-12-11,Tapis de souris XL,Bureau,457.18
T01538,C5704,2024-12-11,Laptop Ultrabook,Informatique,141.47
T01538,C5704,2024-12-11,Souris sans fil,Informatique,310.08
T01539,C5245,2024-11-22,Protection écran,Téléphonie,1225.08
T01539,C5245,2024-11-22,Câble HDMI 2.1,Accessoires,670.28
T01539,C5245,2024-11-22,Papier A4 500f,Bureau,155.23
T01540,C9859,2024-10-09,"Écran 27"" 4K",Informatique,428.63
T01540,C9859,2024-10-09,Chargeur rapide,Téléphonie,1027.12
T01540,C9859,2024-10-09,Câble USB-C,Téléphonie,449.58
T01541,C3134,2024-03-21,"Housse laptop 15""",Accessoires,1039.39
T01542,C7841,2024-07-03,Câble HDMI 2.1,Accessoires,1055.38
T01543,C5700,2024-04-05,Coque protection,Téléphonie,281.21
T01543,C5700,2024-04-05,Protection écran,Téléphonie,481.73
T01543,C5700,2024-04-05,Smartphone iPhone,Téléphonie,1144.76
T01543,C5700,2024-04-05,Câble USB-C,Téléphonie,179.79
T01544,C6961,2024-12-22,Lampe de bureau LED,Bureau,1068.05
T01545,C1490,2024-09-18,"Housse laptop 15""",Accessoires,570.61
T01545,C1490,2024-09-18,Hub USB-C,Informatique,154.24
T01545,C1490,2024-09-18,Tapis de souris XL,Bureau,191.73
T01545,C1490,2024-09-18,Laptop Ultrabook,Informatique,1068.35
T01545,C1490,2024-09-18,Souris sans fil,Informatique,1151.89
T01546,C5695,2024-03-31,Hub USB-C,Informatique,156.16
T01546,C5695,2024-03-31,"Housse laptop 15""",Accessoires,78.76
T01546,C5695,2024-03-31,Laptop Ultrabook,Informatique,794.06
T01547,C9843,2024-11-19,Imprimante laser,Bureau,490.49
T01547,C9843,2024-11-19,Cartouche toner,Bureau,886.07
T01547,C9843,2024-11-19,Papier A4 500f,Bureau,928.98
T01547,C9843,2024-11-19,Câble USB-C,Téléphonie,1215.65
T01548,C9937,2024-10-09,"Laptop Pro 15""",Informatique,257.78
T01548,C9937,2024-10-09,Hub USB-C,Informatique,98.24
T01548,C9937,2024-10-09,Clavier mécanique,Informatique,1128.83
T01548,C9937,2024-10-09,Sac à dos PC,Accessoires,1031.62
T01548,C9937,2024-10-09,Support laptop,Bureau,750.67
T01548,C9937,2024-10-09,Souris sans fil,Informatique,117.75
T01549,C8733,2024-05-02,Protection écran,Téléphonie,766.5
T01549,C8733,2024-05-02,Multiprise USB,Accessoires,990.45
T01550,C2353,2024-12-30,Enceinte Bluetooth,Audio,652.06
T01551,C9678,2024-06-16,Nettoyant écran,Accessoires,1044.47
T01552,C5314,2024-04-20,Smartphone iPhone,Téléphonie,457.66
T01552,C5314,2024-04-20,Batterie externe,Téléphonie,632.84
T01552,C5314,2024-04-20,Câble USB-C,Téléphonie,979.65
T01553,C9083,2024-06-27,Enceinte Bluetooth,Audio,289.85
T01553,C9083,2024-06-27,Multiprise USB,Accessoires,606.22
T01554,C4708,2024-10-26,Disque SSD externe,Informatique,68.53
T01554,C4708,2024-10-26,Câble USB-C,Téléphonie,769.44
T01555,C6866,2024-05-05,Tapis de souris XL,Bureau,1007.04
T01556,C8372,2024-02-18,Chargeur rapide,Téléphonie,237.89
T01556,C8372,2024-02-18,Enceinte Bluetooth,Audio,863.45
T01556,C8372,2024-02-18,Câble USB-C,Téléphonie,213.51
T01557,C9003,2024-10-13,Coque protection,Téléphonie,188.78
T01557,C9003,2024-10-13,Smartphone Android,Téléphonie,158.48
T01557,C9003,2024-10-13,Protection écran,Téléphonie,396.56
T01557,C9003,2024-10-13,Chargeur rapide,Téléphonie,1293.0
T01558,C7952,2024-03-23,Disque SSD externe,Informatique,118.88
T01558,C7952,2024-03-23,Câble USB-C,Téléphonie,1280.11
T01559,C5135,2024-07-24,Nettoyant écran,Accessoires,340.6
T01560,C6635,2024-12-05,Lecteur carte SD,Accessoires,108.99
T01561,C4185,2024-11-11,Hub USB-C,Informatique,1202.74
T01561,C4185,2024-11-11,Casque Bluetooth,Informatique,1137.15
T01562,C3573,2024-09-18,Chargeur rapide,Téléphonie,1135.75
T01562,C3573,2024-09-18,Câble HDMI 2.1,Accessoires,600.82
T01562,C3573,2024-09-18,"Écran 27"" 4K",Informatique,220.31
T01562,C3573,2024-09-18,Support laptop,Bureau,1080.22
T01562,C3573,2024-09-18,Adaptateur Jack,Audio,428.34
T01563,C8311,2024-11-25,Support laptop,Bureau,889.68
T01564,C8656,2024-05-15,Hub USB-C,Informatique,820.32
T01564,C8656,2024-05-15,"Housse laptop 15""",Accessoires,1151.12
T01564,C8656,2024-05-15,Laptop Ultrabook,Informatique,1037.79
T01564,C8656,2024-05-15,Souris sans fil,Informatique,501.83
T01565,C1668,2024-05-02,Casque Bluetooth,Informatique,459.27
T01566,C9673,2024-09-25,Adaptateur Jack,Audio,460.14
T01567,C9294,2024-08-25,Support laptop,Bureau,734.46
T01567,C9294,2024-08-25,Casque Bluetooth,Informatique,773.9
T01567,C9294,2024-08-25,Multiprise USB,Accessoires,636.67
T01568,C6684,2024-05-12,Support laptop,Bureau,522.55
T01568,C6684,2024-05-12,Multiprise USB,Accessoires,886.83
T01569,C5983,2024-07-06,Imprimante laser,Bureau,501.65
T01569,C5983,2024-07-06,Adaptateur Jack,Audio,187.7
T01569,C5983,2024-07-06,Casque HiFi,Audio,1275.56
T01570,C1675,2024-01-18,Enceinte Bluetooth,Audio,816.62
T01571,C5767,2024-11-09,Enceinte Bluetooth,Audio,81.5
T01571,C5767,2024-11-09,Câble HDMI 2.1,Accessoires,816.58
T01571,C5767,2024-11-09,Batterie externe,Téléphonie,328.34
T01571,C5767,2024-11-09,Câble USB-C,Téléphonie,323.99
T01572,C5099,2024-02-19,Lecteur carte SD,Accessoires,605.17
T01573,C7018,2024-06-12,Casque HiFi,Audio,44.51
T01574,C8046,2024-01-23,Webcam HD,Informatique,146.42
T01574,C8046,2024-01-23,Casque Bluetooth,Informatique,808.06
T01575,C9215,2024-05-13,Souris sans fil,Informatique,58.58
T01575,C9215,2024-05-13,Clavier sans fil,Informatique,384.6
T01575,C9215,2024-05-13,Câble HDMI 2.1,Accessoires,543.18
T01575,C9215,2024-05-13,"Écran 27"" 4K",Informatique,719.25
T01576,C1364,2024-01-29,Casque HiFi,Audio,209.16
T01576,C1364,2024-01-29,Laptop Ultrabook,Informatique,1120.43
T01576,C1364,2024-01-29,Batterie externe,Téléphonie,434.51
T01577,C5703,2024-08-06,Casque HiFi,Audio,381.6
T01577,C5703,2024-08-06,Nettoyant écran,Accessoires,646.32
T01578,C2602,2024-12-11,Support laptop,Bureau,183.73
T01579,C2105,2024-03-05,Clavier sans fil,Informatique,488.06
T01579,C2105,2024-03-05,Enceinte Bluetooth,Audio,232.45
T01580,C3418,2024-04-14,Lecteur carte SD,Accessoires,966.7
T01581,C9524,2024-01-16,Enceinte Bluetooth,Audio,153.93
T01582,C5549,2024-02-23,Webcam HD,Informatique,316.09
T01582,C5549,2024-02-23,Smartphone iPhone,Téléphonie,885.36
T01583,C5973,2024-07-23,Sac à dos PC,Accessoires,74.89
T01584,C4467,2024-11-28,Adaptateur Jack,Audio,441.32
T01584,C4467,2024-11-28,Casque Bluetooth,Informatique,421.83
T01585,C2745,2024-04-30,Clavier mécanique,Informatique,118.4
T01585,C2745,2024-04-30,Écouteurs True Wireless,Audio,282.76
T01586,C7257,2024-03-08,Coque protection,Téléphonie,1273.71
T01586,C7257,2024-03-08,Imprimante laser,Bureau,1193.83
T01587,C8086,2024-08-24,Chargeur rapide,Téléphonie,559.02
T01587,C8086,2024-08-24,Câble USB-C,Téléphonie,255.06
T01588,C5587,2024-09-09,Support laptop,Bureau,475.89
T01589,C5064,2024-08-02,Support laptop,Bureau,638.42
T01590,C6333,2024-12-12,Protection écran,Téléphonie,1149.3
T01590,C6333,2024-12-12,Smartphone iPhone,Téléphonie,16.62
T01590,C6333,2024-12-12,Câble USB-C,Téléphonie,1213.43
T01591,C1553,2024-04-17,Support laptop,Bureau,1112.89
T01591,C1553,2024-04-17,Câble HDMI 2.1,Accessoires,612.04
T01591,C1553,2024-04-17,Tapis de souris XL,Bureau,1086.27
T01591,C1553,2024-04-17,"Écran 27"" 4K",Informatique,238.87
T01592,C3853,2024-02-01,"Housse laptop 15""",Accessoires,464.85
T01593,C1956,2024-06-25,Casque HiFi,Audio,839.75
T01593,C1956,2024-06-25,Multiprise USB,Accessoires,687.31
T01594,C4774,2024-03-26,Papier A4 500f,Bureau,294.53
T01595,C2935,2024-03-25,Clavier mécanique,Informatique,794.33
T01596,C7749,2024-02-16,Chargeur rapide,Téléphonie,746.86
T01597,C3838,2024-08-11,Clavier sans fil,Informatique,748.13
T01597,C3838,2024-08-11,Chargeur rapide,Téléphonie,934.43
T01597,C3838,2024-08-11,Câble HDMI 2.1,Accessoires,970.38
T01598,C1542,2024-05-10,Smartphone iPhone,Téléphonie,944.95
T01598,C1542,2024-05-10,Câble USB-C,Téléphonie,693.8
T01599,C1884,2024-01-31,Imprimante laser,Bureau,261.11
T01599,C1884,2024-01-31,Écouteurs True Wireless,Audio,114.43
T01600,C4571,2024-08-22,Clavier sans fil,Informatique,1114.62
T01600,C4571,2024-08-22,Tapis de souris XL,Bureau,794.08
T01601,C9566,2024-03-29,Tapis de souris XL,Bureau,1286.01
T01602,C7040,2024-02-15,Lampe de bureau LED,Bureau,1282.65
T01603,C6420,2024-12-02,Câble HDMI 2.1,Accessoires,58.15
T01603,C6420,2024-12-02,Smartphone iPhone,Téléphonie,1066.86
T01604,C1057,2024-03-06,Écouteurs True Wireless,Audio,746.31
T01604,C1057,2024-03-06,Câble USB-C,Téléphonie,19.76
T01605,C3737,2024-03-07,Casque HiFi,Audio,915.75
